ind,w,r2,peak,nt,xyrot
S101 RM FS DOM TRIAL 2.c3d,0.269564886842452,0.841917546660593,1.05537459283388,3.41699570595726,56.2
S101 RM FS DOM TRIAL 2.c3d,0.268563954303822,0.842815034936162,1.05211726384365,3.41699570595726,56.4
S101 RM FS DOM TRIAL 2.c3d,0.268542662490359,0.843652392767169,1.05194805194805,3.43003427482799,56.6
S101 RM FS DOM TRIAL 2.c3d,0.269159642861573,0.843299559235029,1.05194805194805,3.42344296175337,56.8
S101 RM FS DOM TRIAL 2.c3d,0.268965106277436,0.842875033559184,1.04901960784314,3.41072032392962,56
S101 RM FS DOM TRIAL 2.c3d,0.270214793968547,0.842483176939403,1.05194805194805,3.42344296175337,57.2
S101 RM FS DOM TRIAL 2.c3d,0.270856667038018,0.842385212823717,1.05194805194805,3.42344296175337,57.4
S101 RM FS DOM TRIAL 2.c3d,0.271219536036199,0.842204276110597,1.05194805194805,3.42344296175337,57.6
S101 RM FS DOM TRIAL 2.c3d,0.270767525662909,0.842853695208562,1.05194805194805,3.42344296175337,57.8
S101 RM FS DOM TRIAL 2.c3d,0.269935206462107,0.842620523426871,1.05501618122977,3.43006042264058,57
S101 RM FS DOM TRIAL 2.c3d,0.269100002014722,0.844899186301658,1.04501607717042,3.44969540763576,58.2
S101 RM FS DOM TRIAL 2.c3d,0.267834513190976,0.84686704560769,1.04487179487179,3.46267190569745,58.4
S101 RM FS DOM TRIAL 2.c3d,0.266297896800111,0.848248173278452,1.04487179487179,3.46267190569745,58.6
S101 RM FS DOM TRIAL 2.c3d,0.265734740234847,0.848570398716665,1.04501607717042,3.44969540763576,58.8
S101 RM FS DOM TRIAL 2.c3d,0.269830381798119,0.844138669703593,1.05194805194805,3.42344296175337,58
S101 RM FS DOM TRIAL 2.c3d,0.264486356560567,0.849128564014325,1.04487179487179,3.45658489076957,59.2
S101 RM FS DOM TRIAL 2.c3d,0.264417392700761,0.849060405075333,1.04472843450479,3.46363957811575,59.4
S101 RM FS DOM TRIAL 2.c3d,0.263928355520981,0.849747752172592,1.04472843450479,3.46363957811575,59.6
S101 RM FS DOM TRIAL 2.c3d,0.262796814873713,0.850464942329719,1.04126984126984,3.47823827195143,59.8
S101 RM FS DOM TRIAL 2.c3d,0.26466160720101,0.849556179033469,1.04166666666667,3.46267190569745,59
S101 RM FS DOM TRIAL 2.c3d,0.291772130854859,0.820427486105824,1.10877192982456,3.30989556405749,5
S101 RM FS DOM TRIAL 2.c3d,0.290330768472955,0.820278470550741,1.10915492957746,3.30759936172371,6.2
S101 RM FS DOM TRIAL 2.c3d,0.289703417954354,0.820952148655824,1.11267605633803,3.30759936172371,6.4
S101 RM FS DOM TRIAL 2.c3d,0.289778361694509,0.820810831903058,1.10915492957746,3.30759936172371,6.6
S101 RM FS DOM TRIAL 2.c3d,0.289788265087183,0.820675585825323,1.10915492957746,3.30759936172371,6.8
S101 RM FS DOM TRIAL 2.c3d,0.261961337522562,0.851865505450747,1.03503184713376,3.47085789129011,60.2
S101 RM FS DOM TRIAL 2.c3d,0.261906240121649,0.851712451248482,1.03481012658228,3.490960185024,60.4
S101 RM FS DOM TRIAL 2.c3d,0.261497771312659,0.85309137278286,1.03785488958991,3.49347910068814,60.6
S101 RM FS DOM TRIAL 2.c3d,0.261693468313121,0.852924871427549,1.0379746835443,3.48101265822785,60.8
S101 RM FS DOM TRIAL 2.c3d,0.262855206039849,0.850230154370124,1.03809523809524,3.47823827195143,60
S101 RM FS DOM TRIAL 2.c3d,0.2602461706603,0.854839550714099,1.03459119496855,3.49701185783775,61.2
S101 RM FS DOM TRIAL 2.c3d,0.259841285045,0.855693347244377,1.03459119496855,3.49701185783775,61.4
S101 RM FS DOM TRIAL 2.c3d,0.259971270078856,0.855692875529608,1.03459119496855,3.49701185783775,61.6
S101 RM FS DOM TRIAL 2.c3d,0.260328573708647,0.855298322971556,1.0314465408805,3.49701185783775,61.8
S101 RM FS DOM TRIAL 2.c3d,0.261297331121925,0.853739573968338,1.03459119496855,3.49701185783775,61
S101 RM FS DOM TRIAL 2.c3d,0.259174625769216,0.856167908005421,1.028125,3.52181565160445,62.2
S101 RM FS DOM TRIAL 2.c3d,0.257480382506083,0.858947174217116,1.02803738317757,3.53440766106245,62.4
S101 RM FS DOM TRIAL 2.c3d,0.257637240068589,0.859257684377677,1.028125,3.52181565160445,62.6
S101 RM FS DOM TRIAL 2.c3d,0.25754698493875,0.859321879750277,1.028125,3.52181565160445,62.8
S101 RM FS DOM TRIAL 2.c3d,0.259551906622332,0.855341004842773,1.0282131661442,3.50524416305867,62
S101 RM FS DOM TRIAL 2.c3d,0.258053783585943,0.85824078579368,1.03125,3.52181565160445,63.2
S101 RM FS DOM TRIAL 2.c3d,0.258602148864923,0.858046647405913,1.028125,3.52181565160445,63.4
S101 RM FS DOM TRIAL 2.c3d,0.260107903110309,0.856436864377907,1.03134796238245,3.50934998655343,63.6
S101 RM FS DOM TRIAL 2.c3d,0.260177708027678,0.856739324056676,1.03448275862069,3.50934998655343,63.8
S101 RM FS DOM TRIAL 2.c3d,0.256787418168762,0.859463935884585,1.028125,3.52181565160445,63
S101 RM FS DOM TRIAL 2.c3d,0.261268489111841,0.854029410578128,1.03125,3.51362966601179,64.2
S101 RM FS DOM TRIAL 2.c3d,0.260051717487741,0.855694561255629,1.0282131661442,3.5015489219134,64.4
S101 RM FS DOM TRIAL 2.c3d,0.260013684978664,0.85637281842407,1.0282131661442,3.5015489219134,64.6
S101 RM FS DOM TRIAL 2.c3d,0.262063213786003,0.853905168708098,1.03459119496855,3.48959813503684,64.8
S101 RM FS DOM TRIAL 2.c3d,0.261631537948611,0.853486970589768,1.03125,3.51362966601179,64
S101 RM FS DOM TRIAL 2.c3d,0.261539224482384,0.854111600065869,1.034375,3.50708087753766,65.2
S101 RM FS DOM TRIAL 2.c3d,0.260433585440294,0.855266474371029,1.03125,3.50708087753766,65.4
S101 RM FS DOM TRIAL 2.c3d,0.260052756390357,0.857317634641545,1.034375,3.50708087753766,65.6
S101 RM FS DOM TRIAL 2.c3d,0.259578850217801,0.858110013483869,1.034375,3.50708087753766,65.8
S101 RM FS DOM TRIAL 2.c3d,0.260638847878458,0.855292973199515,1.03134796238245,3.49826426311759,65
S101 RM FS DOM TRIAL 2.c3d,0.257596994024447,0.859943618237755,1.03125,3.50708087753766,66.2
S101 RM FS DOM TRIAL 2.c3d,0.2553439102836,0.862684278610434,1.02795031055901,3.52515995720916,66.4
S101 RM FS DOM TRIAL 2.c3d,0.254102320920803,0.862641981220983,1.02167182662539,3.53441966177434,66.6
S101 RM FS DOM TRIAL 2.c3d,0.25532171731874,0.86055891552,1.02469135802469,3.54382433077041,66.8
S101 RM FS DOM TRIAL 2.c3d,0.258210107110981,0.859687521660648,1.03448275862069,3.49539018667126,66
S101 RM FS DOM TRIAL 2.c3d,0.254502603238538,0.861379756991363,1.02476780185759,3.53441966177434,67.2
S101 RM FS DOM TRIAL 2.c3d,0.25466456240595,0.861173122578597,1.02476780185759,3.53441966177434,67.4
S101 RM FS DOM TRIAL 2.c3d,0.253744760867352,0.861976336027081,1.02476780185759,3.53441966177434,67.6
S101 RM FS DOM TRIAL 2.c3d,0.252975001650254,0.862406736016274,1.02167182662539,3.53441966177434,67.8
S101 RM FS DOM TRIAL 2.c3d,0.254815849692381,0.861504353099532,1.02476780185759,3.53441966177434,67
S101 RM FS DOM TRIAL 2.c3d,0.251587770812863,0.863825709433151,1.02147239263804,3.56487117367949,68.2
S101 RM FS DOM TRIAL 2.c3d,0.250529153215008,0.866080470671195,1.02140672782875,3.57449697494037,68.4
S101 RM FS DOM TRIAL 2.c3d,0.250702581483481,0.865674987184529,1.01533742331288,3.56306322594124,68.6
S101 RM FS DOM TRIAL 2.c3d,0.24918629585815,0.867497624538293,1.01223241590214,3.57449697494037,68.8
S101 RM FS DOM TRIAL 2.c3d,0.252127562813648,0.86272779515195,1.02160493827161,3.54382433077041,68
S101 RM FS DOM TRIAL 2.c3d,0.249026115672074,0.867143920298596,1.01223241590214,3.57449697494037,69.2
S101 RM FS DOM TRIAL 2.c3d,0.247763972147012,0.86822864901739,1.01223241590214,3.57449697494037,69.4
S101 RM FS DOM TRIAL 2.c3d,0.247287128349167,0.869306773923947,1.01219512195122,3.5842637404763,69.6
S101 RM FS DOM TRIAL 2.c3d,0.248145404593895,0.868773339531891,1.01215805471125,3.59417018489877,69.8
S101 RM FS DOM TRIAL 2.c3d,0.24865996050702,0.868253387452166,1.01223241590214,3.57449697494037,69
S101 RM FS DOM TRIAL 2.c3d,0.290458893729828,0.820639949307801,1.10915492957746,3.30759936172371,6
S101 RM FS DOM TRIAL 2.c3d,0.289248571968477,0.820513222688553,1.10915492957746,3.30759936172371,7.2
S101 RM FS DOM TRIAL 2.c3d,0.289238704229307,0.820186002189515,1.10915492957746,3.30759936172371,7.4
S101 RM FS DOM TRIAL 2.c3d,0.288599869065475,0.820780667940011,1.10915492957746,3.30759936172371,7.6
S101 RM FS DOM TRIAL 2.c3d,0.29012570591125,0.819182741871769,1.113074204947,3.30551833776476,7.8
S101 RM FS DOM TRIAL 2.c3d,0.248680583442357,0.868077453052955,1.01215805471125,3.59417018489877,70.2
S101 RM FS DOM TRIAL 2.c3d,0.246934327525385,0.87048049811528,1.01208459214502,3.61558413808249,70.4
S101 RM FS DOM TRIAL 2.c3d,0.246785483973875,0.870633914815942,1.01208459214502,3.61558413808249,70.6
S101 RM FS DOM TRIAL 2.c3d,0.246222982516458,0.871105583567398,1.01212121212121,3.60421503839971,70.8
S101 RM FS DOM TRIAL 2.c3d,0.24796155993936,0.869025006839314,1.01215805471125,3.59417018489877,70
S101 RM FS DOM TRIAL 2.c3d,0.24652443815421,0.870607845777783,1.01212121212121,3.60421503839971,71.2
S101 RM FS DOM TRIAL 2.c3d,0.245629747077413,0.871746562227081,1.01208459214502,3.61439704651618,71.4
S101 RM FS DOM TRIAL 2.c3d,0.245621111226694,0.872088140689558,1.01510574018127,3.61360565213864,71.6
S101 RM FS DOM TRIAL 2.c3d,0.244910548183657,0.873138330225332,1.01510574018127,3.61360565213864,71.8
S101 RM FS DOM TRIAL 2.c3d,0.246406494935686,0.871133456314095,1.01212121212121,3.60421503839971,71
S101 RM FS DOM TRIAL 2.c3d,0.245211421262543,0.87240698740829,1.01515151515152,3.60262745331508,72.2
S101 RM FS DOM TRIAL 2.c3d,0.24425808186051,0.873273862703245,1.01515151515152,3.60262745331508,72.4
S101 RM FS DOM TRIAL 2.c3d,0.24365758392054,0.87410351707275,1.01515151515152,3.60262745331508,72.6
S101 RM FS DOM TRIAL 2.c3d,0.240796983287378,0.877071333208799,1.00906344410876,3.61360565213864,72.8
S101 RM FS DOM TRIAL 2.c3d,0.245083572375762,0.87258344081354,1.01515151515152,3.60262745331508,72
S101 RM FS DOM TRIAL 2.c3d,0.242033904408374,0.875675340412317,1.00911854103343,3.59178156904195,73.2
S101 RM FS DOM TRIAL 2.c3d,0.243838108238834,0.873722759588179,1.01219512195122,3.58106920951331,73.4
S101 RM FS DOM TRIAL 2.c3d,0.244014604761379,0.873979859524988,1.01219512195122,3.58106920951331,73.6
S101 RM FS DOM TRIAL 2.c3d,0.24339883500653,0.874049504101697,1.01529051987768,3.57049159972683,73.8
S101 RM FS DOM TRIAL 2.c3d,0.241412004362775,0.876814074159654,1.01212121212121,3.60262745331508,73
S101 RM FS DOM TRIAL 2.c3d,0.242000467738167,0.875613907542927,1.01840490797546,3.56004997971081,74.2
S101 RM FS DOM TRIAL 2.c3d,0.242997118916663,0.874608457207333,1.01834862385321,3.57049159972683,74.4
S101 RM FS DOM TRIAL 2.c3d,0.242639526839994,0.874321882983896,1.01840490797546,3.56004997971081,74.6
S101 RM FS DOM TRIAL 2.c3d,0.243855819577211,0.873513297423551,1.01840490797546,3.56004997971081,74.8
S101 RM FS DOM TRIAL 2.c3d,0.244027774819808,0.872972572383433,1.01834862385321,3.57049159972683,74
S101 RM FS DOM TRIAL 2.c3d,0.243680110133882,0.873609543344182,1.01846153846154,3.54974560475543,75.2
S101 RM FS DOM TRIAL 2.c3d,0.245374411899018,0.871644841792416,1.02461538461538,3.54974560475543,75.4
S101 RM FS DOM TRIAL 2.c3d,0.245840227502344,0.87148445899972,1.02453987730061,3.56004997971081,75.6
S101 RM FS DOM TRIAL 2.c3d,0.246073242504565,0.871013069435482,1.02461538461538,3.54974560475543,75.8
S101 RM FS DOM TRIAL 2.c3d,0.244040471597523,0.873059067956736,1.01846153846154,3.54974560475543,75
S101 RM FS DOM TRIAL 2.c3d,0.248870798979071,0.868702587262282,1.02786377708978,3.53077018212931,76.2
S101 RM FS DOM TRIAL 2.c3d,0.248286570499384,0.870218422358272,1.02786377708978,3.53077018212931,76.4
S101 RM FS DOM TRIAL 2.c3d,0.248109930628116,0.870216763709917,1.02786377708978,3.53077018212931,76.6
S101 RM FS DOM TRIAL 2.c3d,0.249554813197692,0.871146503508383,1.03105590062112,3.5229227934447,76.8
S101 RM FS DOM TRIAL 2.c3d,0.248111029783672,0.86956305466064,1.02786377708978,3.53077018212931,76
S101 RM FS DOM TRIAL 2.c3d,0.252736605230675,0.868724681952511,1.03426791277259,3.51359842665867,77.2
S101 RM FS DOM TRIAL 2.c3d,0.252957116176519,0.869424731389674,1.034375,3.50442043222004,77.4
S101 RM FS DOM TRIAL 2.c3d,0.254163778820683,0.867591242869084,1.034375,3.50442043222004,77.6
S101 RM FS DOM TRIAL 2.c3d,0.254304046451396,0.867658902744909,1.03426791277259,3.51604657188264,77.8
S101 RM FS DOM TRIAL 2.c3d,0.24987480882797,0.87097641000507,1.03105590062112,3.5229227934447,77
S101 RM FS DOM TRIAL 2.c3d,0.257491906598035,0.862836953781718,1.0375,3.50708087753766,78.2
S101 RM FS DOM TRIAL 2.c3d,0.256689165097526,0.864222748421728,1.03761755485893,3.49826426311759,78.4
S101 RM FS DOM TRIAL 2.c3d,0.258096918789232,0.862336237164772,1.0410094637224,3.48108391745634,78.6
S101 RM FS DOM TRIAL 2.c3d,0.257945654827274,0.862257213603038,1.0410094637224,3.48108391745634,78.8
S101 RM FS DOM TRIAL 2.c3d,0.253670606561107,0.866788432916714,1.03105590062112,3.52515995720916,78
S101 RM FS DOM TRIAL 2.c3d,0.255007886488977,0.865183895894647,1.0410094637224,3.48108391745634,79.2
S101 RM FS DOM TRIAL 2.c3d,0.254640710246679,0.865364009312583,1.0410094637224,3.48108391745634,79.4
S101 RM FS DOM TRIAL 2.c3d,0.254494729997428,0.864935360718103,1.04113924050633,3.47272305256439,79.6
S101 RM FS DOM TRIAL 2.c3d,0.254852596806624,0.864931878110747,1.04113924050633,3.47272305256439,79.8
S101 RM FS DOM TRIAL 2.c3d,0.256263557573,0.863171835814238,1.0410094637224,3.48108391745634,79
S101 RM FS DOM TRIAL 2.c3d,0.289417544859501,0.820615122985561,1.10915492957746,3.30759936172371,7
S101 RM FS DOM TRIAL 2.c3d,0.28924454609425,0.819964018175364,1.113074204947,3.30551833776476,8.2
S101 RM FS DOM TRIAL 2.c3d,0.288940895001353,0.820203878402087,1.113074204947,3.30551833776476,8.4
S101 RM FS DOM TRIAL 2.c3d,0.288583103802581,0.820420364556282,1.113074204947,3.30551833776476,8.6
S101 RM FS DOM TRIAL 2.c3d,0.288162298683083,0.820703404930539,1.113074204947,3.30551833776476,8.8
S101 RM FS DOM TRIAL 2.c3d,0.256867760450343,0.863098866281477,1.04746835443038,3.47272305256439,80.2
S101 RM FS DOM TRIAL 2.c3d,0.25657304463566,0.862770975348964,1.04746835443038,3.47272305256439,80.4
S101 RM FS DOM TRIAL 2.c3d,0.25583001019931,0.863164078098752,1.04746835443038,3.47272305256439,80.6
S101 RM FS DOM TRIAL 2.c3d,0.255249278848377,0.864028274175509,1.04746835443038,3.47272305256439,80.8
S101 RM FS DOM TRIAL 2.c3d,0.254102777367996,0.865519719510439,1.04113924050633,3.47272305256439,80
S101 RM FS DOM TRIAL 2.c3d,0.255757309787465,0.864225172904949,1.04792332268371,3.44857527236056,81.2
S101 RM FS DOM TRIAL 2.c3d,0.255550957833715,0.864113872106172,1.04823151125402,3.43327079345626,81.4
S101 RM FS DOM TRIAL 2.c3d,0.255005870540431,0.864086716933721,1.04823151125402,3.43327079345626,81.6
S101 RM FS DOM TRIAL 2.c3d,0.255581452249365,0.863053176561497,1.04823151125402,3.43327079345626,81.8
S101 RM FS DOM TRIAL 2.c3d,0.25491283442182,0.864787333437767,1.04777070063694,3.45646724145842,81
S101 RM FS DOM TRIAL 2.c3d,0.257008083234306,0.862026224228012,1.04501607717042,3.43327079345626,82.2
S101 RM FS DOM TRIAL 2.c3d,0.256222444401016,0.86295207445037,1.04516129032258,3.42586137693559,82.4
S101 RM FS DOM TRIAL 2.c3d,0.261469179155062,0.858611488804687,1.05519480519481,3.41153607361859,82.6
S101 RM FS DOM TRIAL 2.c3d,0.261628685660692,0.858491473823066,1.05211726384365,3.40462340199962,82.8
S101 RM FS DOM TRIAL 2.c3d,0.256589415864272,0.862566663674728,1.04823151125402,3.43327079345626,82
S101 RM FS DOM TRIAL 2.c3d,0.264098822374024,0.857438352921944,1.05901639344262,3.39130621490762,83.2
S101 RM FS DOM TRIAL 2.c3d,0.263900991205749,0.857528686996652,1.05901639344262,3.39130621490762,83.4
S101 RM FS DOM TRIAL 2.c3d,0.26334525959428,0.857928356651103,1.05882352941176,3.39787956221563,83.6
S101 RM FS DOM TRIAL 2.c3d,0.263339867324746,0.858415812041527,1.0586319218241,3.41059623839297,83.8
S101 RM FS DOM TRIAL 2.c3d,0.261690619520239,0.859751769017064,1.05555555555556,3.39787956221563,83
S101 RM FS DOM TRIAL 2.c3d,0.264597325408632,0.85675927696953,1.05882352941176,3.40408593037739,84.2
S101 RM FS DOM TRIAL 2.c3d,0.269463714019743,0.851119211572224,1.06600660066007,3.38559396214671,84.4
S101 RM FS DOM TRIAL 2.c3d,0.269708760910732,0.851509131003768,1.06600660066007,3.38559396214671,84.6
S101 RM FS DOM TRIAL 2.c3d,0.26984636733445,0.851661189863419,1.06953642384106,3.37978202509357,84.8
S101 RM FS DOM TRIAL 2.c3d,0.264668851159005,0.856556196439983,1.05882352941176,3.40408593037739,84
S101 RM FS DOM TRIAL 2.c3d,0.267792483015548,0.853082630766363,1.06600660066007,3.38559396214671,85.2
S101 RM FS DOM TRIAL 2.c3d,0.267016161048966,0.853584280045404,1.06600660066007,3.38559396214671,85.4
S101 RM FS DOM TRIAL 2.c3d,0.268193031473407,0.851697866491999,1.06600660066007,3.38559396214671,85.6
S101 RM FS DOM TRIAL 2.c3d,0.26778033683148,0.85126028303907,1.06622516556291,3.37978202509357,85.8
S101 RM FS DOM TRIAL 2.c3d,0.268086218711748,0.852992443023116,1.06600660066007,3.38559396214671,85
S101 RM FS DOM TRIAL 2.c3d,0.270348275433543,0.848401078850628,1.07308970099668,3.37414903824188,86.2
S101 RM FS DOM TRIAL 2.c3d,0.272629544535703,0.846786512861088,1.07666666666667,3.36869679109365,86.4
S101 RM FS DOM TRIAL 2.c3d,0.272826615885355,0.846857799381262,1.07666666666667,3.36869679109365,86.6
S101 RM FS DOM TRIAL 2.c3d,0.275036249132488,0.843727737249719,1.07666666666667,3.36869679109365,86.8
S101 RM FS DOM TRIAL 2.c3d,0.27030618284339,0.848568803842914,1.07308970099668,3.37414903824188,86
S101 RM FS DOM TRIAL 2.c3d,0.277999957216179,0.840799999061155,1.08026755852843,3.36342709709072,87.2
S101 RM FS DOM TRIAL 2.c3d,0.277443111946542,0.841427343617529,1.08053691275168,3.35834179401643,87.4
S101 RM FS DOM TRIAL 2.c3d,0.280130131977056,0.838382837864355,1.08445945945946,3.34010336466132,87.6
S101 RM FS DOM TRIAL 2.c3d,0.279585033407872,0.8388513082952,1.08417508417508,3.35344274440542,87.8
S101 RM FS DOM TRIAL 2.c3d,0.275114468434733,0.843430844359058,1.07666666666667,3.36869679109365,87
S101 RM FS DOM TRIAL 2.c3d,0.288098581538682,0.830277449672297,1.0952380952381,3.33988212180747,88.2
S101 RM FS DOM TRIAL 2.c3d,0.288421842410666,0.829600924294878,1.0952380952381,3.33988212180747,88.4
S101 RM FS DOM TRIAL 2.c3d,0.288073178927899,0.829271498018396,1.09556313993174,3.33574722123506,88.6
S101 RM FS DOM TRIAL 2.c3d,0.287927545707481,0.829564250432101,1.0952380952381,3.33988212180747,88.8
S101 RM FS DOM TRIAL 2.c3d,0.285513497378028,0.833048272821425,1.09152542372881,3.34421098198528,88
S101 RM FS DOM TRIAL 2.c3d,0.28784859507537,0.831548909283103,1.09215017064846,3.33574722123506,89.2
S101 RM FS DOM TRIAL 2.c3d,0.288349426011673,0.830910737710022,1.09215017064846,3.33574722123506,89.4
S101 RM FS DOM TRIAL 2.c3d,0.288492905653675,0.830285820104227,1.09183673469388,3.33988212180747,89.6
S101 RM FS DOM TRIAL 2.c3d,0.289998901188756,0.828501808908607,1.0952380952381,3.33988212180747,89.8
S101 RM FS DOM TRIAL 2.c3d,0.287322069545328,0.830358968789154,1.0952380952381,3.33988212180747,89
S101 RM FS DOM TRIAL 2.c3d,0.289695797892846,0.819663136577727,1.113074204947,3.30551833776476,8
S101 RM FS DOM TRIAL 2.c3d,0.287900378378076,0.820228778979085,1.113074204947,3.30551833776476,9.2
S101 RM FS DOM TRIAL 2.c3d,0.288218664885786,0.819409398752546,1.10915492957746,3.30759936172371,9.4
S101 RM FS DOM TRIAL 2.c3d,0.288257222683182,0.819111169566523,1.10915492957746,3.30759936172371,9.6
S101 RM FS DOM TRIAL 2.c3d,0.287425407155757,0.819720604474663,1.10915492957746,3.30759936172371,9.8
S101 RM FS DOM TRIAL 2.c3d,0.292237958127726,0.826752889824768,1.09897610921502,3.33574722123506,90
S101 RM FS DOM TRIAL 2.c3d,0.288120687031945,0.820422846296771,1.113074204947,3.30551833776476,9
S106 RM SS DOM TRIAL 2.c3d,0.379814552529015,0.668413484471445,2.06,0.543256997455471,0.2
S106 RM SS DOM TRIAL 2.c3d,0.379281816990423,0.672680323404603,2.06,0.543256997455471,0.4
S106 RM SS DOM TRIAL 2.c3d,0.377401327724133,0.674009529987792,2.06,0.543256997455471,0.6
S106 RM SS DOM TRIAL 2.c3d,0.37942504525967,0.67220439486076,2.06,0.543256997455471,0.8
S106 RM SS DOM TRIAL 2.c3d,0.386078327170754,0.660581706040353,2.08163265306122,0.531624863685932,0
S106 RM SS DOM TRIAL 2.c3d,0.380735366753843,0.669052490092203,2.06122448979592,0.530326634470582,1.2
S106 RM SS DOM TRIAL 2.c3d,0.391649174866873,0.662105460873454,2.06122448979592,0.530326634470582,1.4
S106 RM SS DOM TRIAL 2.c3d,0.391910005178918,0.660617497320574,2.06122448979592,0.530326634470582,1.6
S106 RM SS DOM TRIAL 2.c3d,0.387419073449488,0.664551770544065,2.06122448979592,0.530326634470582,1.8
S106 RM SS DOM TRIAL 2.c3d,0.426902909009232,0.633615694157627,2.20454545454545,0.472761970853574,10.2
S106 RM SS DOM TRIAL 2.c3d,0.426498419776732,0.6247264486781,2.26190476190476,0.446807221616382,10.4
S106 RM SS DOM TRIAL 2.c3d,0.441726316777213,0.609892069053129,2.23255813953488,0.459346706905734,10.6
S106 RM SS DOM TRIAL 2.c3d,0.443573477842331,0.60968213330401,2.2093023255814,0.459346706905734,10.8
S106 RM SS DOM TRIAL 2.c3d,0.423790254025397,0.626520696759833,2.25581395348837,0.459346706905734,10
S106 RM SS DOM TRIAL 2.c3d,0.443687194862121,0.610036964334645,2.2093023255814,0.459346706905734,11.2
S106 RM SS DOM TRIAL 2.c3d,0.444505261602589,0.610307858862651,2.16279069767442,0.459346706905734,11.4
S106 RM SS DOM TRIAL 2.c3d,0.446616018426359,0.609239536091608,2.18604651162791,0.459346706905734,11.6
S106 RM SS DOM TRIAL 2.c3d,0.432441474951067,0.627762741152358,2.11111111111111,0.486994628216002,11.8
S106 RM SS DOM TRIAL 2.c3d,0.443484529271436,0.609768350111461,2.2093023255814,0.459346706905734,11
S106 RM SS DOM TRIAL 2.c3d,0.434089705516199,0.624652066131059,2.11111111111111,0.486994628216002,12.2
S106 RM SS DOM TRIAL 2.c3d,0.43269936893668,0.624073672341216,2.11111111111111,0.486994628216002,12.4
S106 RM SS DOM TRIAL 2.c3d,0.431417517160814,0.624196830031447,2.15909090909091,0.472761970853574,12.6
S106 RM SS DOM TRIAL 2.c3d,0.43583826137426,0.617717518507769,2.2093023255814,0.459346706905734,12.8
S106 RM SS DOM TRIAL 2.c3d,0.434814780826686,0.623663071741114,2.11111111111111,0.486994628216002,12
S106 RM SS DOM TRIAL 2.c3d,0.433862216604916,0.620319751125422,2.2093023255814,0.459346706905734,13.2
S106 RM SS DOM TRIAL 2.c3d,0.429359313058161,0.625980758177857,2.15909090909091,0.472761970853574,13.4
S106 RM SS DOM TRIAL 2.c3d,0.428537270575175,0.627980069225313,2.15909090909091,0.472761970853574,13.6
S106 RM SS DOM TRIAL 2.c3d,0.4320444650088,0.623234348365073,2.18604651162791,0.463784839339606,13.8
S106 RM SS DOM TRIAL 2.c3d,0.434936699735782,0.619779707569501,2.2093023255814,0.459346706905734,13
S106 RM SS DOM TRIAL 2.c3d,0.419618802356074,0.628319891950841,2.21428571428571,0.449836423118866,14.2
S106 RM SS DOM TRIAL 2.c3d,0.399962007872009,0.643964932183509,2.16279069767442,0.459346706905734,14.4
S106 RM SS DOM TRIAL 2.c3d,0.398910497824958,0.645306858676942,2.16279069767442,0.459346706905734,14.6
S106 RM SS DOM TRIAL 2.c3d,0.396563439971402,0.650061421808156,2.13636363636364,0.472761970853574,14.8
S106 RM SS DOM TRIAL 2.c3d,0.426916979817171,0.627780662617972,2.18604651162791,0.463784839339606,14
S106 RM SS DOM TRIAL 2.c3d,0.396055883851843,0.652912230525582,2.06666666666667,0.482753746112525,15.2
S106 RM SS DOM TRIAL 2.c3d,0.396647169556889,0.647559548328764,2.13953488372093,0.457867329427777,15.4
S106 RM SS DOM TRIAL 2.c3d,0.396815379336805,0.645751162499592,2.19047619047619,0.446807221616382,15.6
S106 RM SS DOM TRIAL 2.c3d,0.398374412092987,0.643629868883032,2.19047619047619,0.446807221616382,15.8
S106 RM SS DOM TRIAL 2.c3d,0.394742777209908,0.654233198802611,2.08888888888889,0.482753746112525,15
S106 RM SS DOM TRIAL 2.c3d,0.407938555375603,0.632700007790957,2.19047619047619,0.446807221616382,16.2
S106 RM SS DOM TRIAL 2.c3d,0.40218521635811,0.64054479538292,2.19047619047619,0.446807221616382,16.4
S106 RM SS DOM TRIAL 2.c3d,0.403810679708888,0.642506620459212,2.16666666666667,0.446807221616382,16.6
S106 RM SS DOM TRIAL 2.c3d,0.402301206823946,0.642826651486901,2.16666666666667,0.446807221616382,16.8
S106 RM SS DOM TRIAL 2.c3d,0.410855491316708,0.630290948411303,2.19047619047619,0.446807221616382,16
S106 RM SS DOM TRIAL 2.c3d,0.410589283946716,0.627441963167936,2.25,0.424618320610687,17.2
S106 RM SS DOM TRIAL 2.c3d,0.408412927805013,0.630179398983749,2.25,0.424618320610687,17.4
S106 RM SS DOM TRIAL 2.c3d,0.420602878014858,0.61852476825651,2.30769230769231,0.415117113590396,17.6
S106 RM SS DOM TRIAL 2.c3d,0.418801290928499,0.620962582383578,2.25,0.427798982188295,17.8
S106 RM SS DOM TRIAL 2.c3d,0.410468198922459,0.62828079964122,2.25,0.424618320610687,17
S106 RM SS DOM TRIAL 2.c3d,0.418414166890653,0.62220565739927,2.25,0.427798982188295,18.2
S106 RM SS DOM TRIAL 2.c3d,0.418517852524758,0.622616358230342,2.25,0.427798982188295,18.4
S106 RM SS DOM TRIAL 2.c3d,0.427583181982763,0.61662119870179,2.25,0.424618320610687,18.6
